num_sites,hopping_strength,onsite_interaction,chemical_potential,ground_state_energy_ED,num_csf_in_ground_state,total_num_particles,total_sz,total_s_squared,total_s,local_moment_squared,first_excited_state_energy_ED,max_bond_dimension,hamiltonian_build_time,diagonalization_time,mps_build_time
6,1.0000000000000000,-2.0000000000000000,0.5000000000000000,-10.9677333801012864,225,7.9999999999999991,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-10.5463137944360241,29,0.2726421356201172,0.0152280330657959,0.1621379852294922
6,1.0000000000000000,-1.0000000000000000,0.5000000000000000,-10.4189476420252234,225,7.9999999999999991,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-10.1441976319166169,29,0.3032228946685791,0.0158200263977051,0.0826160907745361
6,1.0000000000000000,0.0000000000000000,0.5000000000000000,-10.0978346790446363,225,7.9999999999999920,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-10.0428765469572507,16,0.2232933044433594,0.0135302543640137,0.0923719406127930
6,1.0000000000000000,1.0000000000000000,0.5000000000000000,-10.1441976319165779,600,7.0000000000000036,-0.3899884544732775,0.7500000000000001,0.5000000000000000,1.0000000000000002,-10.1288931989682620,40,0.2283620834350586,0.0158410072326660,0.1097362041473389
6,1.0000000000000000,2.0000000000000000,0.5000000000000000,-10.5463137944359886,400,6.0000000000000044,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-10.4377307695795079,64,0.2506732940673828,0.0119800567626953,0.1814792156219482
6,1.0000000000000000,4.0000000000000000,0.5000000000000000,-12.0925653195053755,400,5.9999999999999982,0.0000000000000000,-0.0000000000000000,-0.0000000000000001,0.0000000000000000,-11.6914960192367836,64,0.2291018962860107,0.0268709659576416,0.0018570423126221
6,1.0000000000000000,10.0000000000000000,0.5000000000000000,-19.4424390025692091,400,5.9999999999999982,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-19.2533564437582321,64,0.1378529071807861,0.0378818511962891,0.0029959678649902
6,1.0000000000000000,-10.0000000000000000,-0.5000000000000000,-14.9999999999999680,1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-14.7193270124109272,1,0.2076101303100586,0.0303559303283691,0.0003840923309326
6,1.0000000000000000,-4.0000000000000000,-0.5000000000000000,-6.6914960192367934,225,4.0000000000000053,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.5491028627418233,29,0.2747917175292969,0.0141577720642090,0.0107860565185547
6,1.0000000000000000,-2.0000000000000000,-0.5000000000000000,-4.9677333801012784,225,4.0000000000000018,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-4.5463137944360090,29,0.2650790214538574,0.0151331424713135,0.0784280300140381
6,1.0000000000000000,-1.0000000000000000,-0.5000000000000000,-4.4189476420252216,225,4.0000000000000036,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-4.1441976319165681,29,0.2627511024475098,0.0136728286743164,0.0963330268859863
6,1.0000000000000000,0.0000000000000000,-0.5000000000000000,-4.0978346790446052,225,4.0000000000000036,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-4.0428765469572587,16,0.2461049556732178,0.0154340267181396,0.0495939254760742
6,1.0000000000000000,1.0000000000000000,-0.5000000000000000,-4.1441976319165734,600,5.0000000000000027,0.0867380636658342,0.7500000000000004,0.5000000000000002,0.9999999999999993,-4.1288931989682585,40,0.2829608917236328,0.0112903118133545,0.1630580425262451
6,1.0000000000000000,2.0000000000000000,-0.5000000000000000,-4.5463137944360001,400,6.0000000000000027,0.0000000000000000,-0.0000000000000000,-0.0000000000000001,0.0000000000000000,-4.4377307695795079,64,0.2161769866943359,0.0608739852905273,0.1853001117706299
6,1.0000000000000000,4.0000000000000000,-0.5000000000000000,-6.0925653195053844,400,5.9999999999999964,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-5.6914960192367694,64,0.2971842288970947,0.0178821086883545,0.1047730445861816
6,1.0000000000000000,10.0000000000000000,-0.5000000000000000,-13.4424390025691345,400,6.0000000000000018,0.0000000000000000,-0.0000000000000000,-0.0000000000000001,0.0000000000000000,-13.2533564437581575,64,0.2256820201873779,0.0527601242065430,0.0934379100799561
7,1.0000000000000000,-10.0000000000000000,0.5000000000000000,-24.5000000000000071,1,14.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-24.2327452952005729,1,0.3931388854980469,1.9974439144134521,0.0009849071502686
7,1.0000000000000000,-4.0000000000000000,0.5000000000000000,-14.8616443378855720,441,9.9999999999999751,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-14.5833314403092213,31,0.3678190708160400,0.3210937976837158,0.0500619411468506
7,1.0000000000000000,-2.0000000000000000,0.5000000000000000,-12.7671134542406488,1225,8.0000000000000302,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-12.7318590549235537,64,0.4323341846466064,0.2203798294067383,0.2543778419494629
7,1.0000000000000000,-1.0000000000000000,0.5000000000000000,-12.2622193929729875,1225,7.9999999999999929,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-12.0186568400290508,64,0.3846979141235352,0.9615111351013184,0.3545818328857422
7,1.0000000000000000,0.0000000000000000,0.5000000000000000,-12.0546789842517370,1225,8.0000000000000036,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-11.7893121195215738,64,0.5332002639770508,2.7524468898773193,0.1197218894958496
7,1.0000000000000000,1.0000000000000000,0.5000000000000000,-12.1291288393889456,1225,7.9999999999999973,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-11.7636162120864647,64,0.3587269783020020,0.4049620628356934,0.2583281993865967
7,1.0000000000000000,2.0000000000000000,0.5000000000000000,-12.4560770451986098,1225,7.9999999999999805,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-12.2671134542406275,64,0.3205060958862305,0.1211841106414795,0.2654998302459717
7,1.0000000000000000,4.0000000000000000,0.5000000000000000,-14.0833314403091983,2450,7.0000000000000080,0.4982331871220232,0.7500000000000001,0.5000000000000000,1.0000000000000007,-14.0833314403091929,64,0.3525578975677490,0.2386069297790527,0.2619037628173828
7,1.0000000000000000,10.0000000000000000,0.5000000000000000,-22.6708620754317351,2446,6.9999999999999911,0.1668515162295336,0.7499999999999991,0.4999999999999996,0.9999999999999980,-22.6708620754316925,64,0.3287401199340820,0.5777740478515625,0.2490878105163574
7,1.0000000000000000,-10.0000000000000000,-0.5000000000000000,-17.5000000000000071,1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-17.2327452952005444,1,0.3344011306762695,0.7456476688385010,0.0005669593811035
7,1.0000000000000000,-4.0000000000000000,-0.5000000000000000,-7.8616443378855818,441,3.9999999999999964,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-7.5833314403092178,31,0.3191771507263184,0.3658838272094727,0.1518170833587646
7,1.0000000000000000,-2.0000000000000000,-0.5000000000000000,-5.7671134542406177,1225,5.9999999999999991,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-5.7318590549235253,64,0.3759169578552246,0.1251280307769775,0.2561061382293701
7,1.0000000000000000,-1.0000000000000000,-0.5000000000000000,-5.2622193929729679,1225,6.0000000000000089,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-5.0186568400290321,64,0.3314838409423828,0.2152881622314453,0.2631919384002686
7,1.0000000000000000,0.0000000000000000,-0.5000000000000000,-5.0546789842516793,1225,6.0000000000000018,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-4.7893121195215036,64,0.3738648891448975,0.0997500419616699,0.2616319656372070
7,1.0000000000000000,1.0000000000000000,-0.5000000000000000,-5.1291288393889527,1225,6.0000000000000044,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-4.7636162120864798,64,0.2829120159149170,0.3443021774291992,0.2613649368286133
7,1.0000000000000000,2.0000000000000000,-0.5000000000000000,-5.4560770451986400,1225,6.0000000000000107,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-5.2671134542406115,64,0.3312811851501465,0.1365108489990234,0.2592630386352539
7,1.0000000000000000,4.0000000000000000,-0.5000000000000000,-7.0833314403092196,2450,6.9999999999999973,0.4989654403738183,0.7500000000000002,0.5000000000000000,1.0000000000000024,-7.0833314403091956,64,0.3462400436401367,0.2424731254577637,0.3926501274108887
7,1.0000000000000000,10.0000000000000000,-0.5000000000000000,-15.6708620754317351,2446,6.9999999999999849,-0.1925246049441529,0.7499999999999990,0.4999999999999994,0.9999999999999983,-15.6708620754317316,64,0.5200898647308350,3.2538380622863770,0.2564709186553955
8,1.0000000000000000,-10.0000000000000000,0.5000000000000000,-27.9999999999999254,1,16.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-27.7415114741196014,1,0.9691510200500488,1.0089621543884277,0.0130000114440918
8,1.0000000000000000,-4.0000000000000000,0.5000000000000000,-16.9726491402200708,784,11.9999999999999858,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-16.9164941983722059,36,0.8085789680480957,0.4116857051849365,0.2432887554168701
8,1.0000000000000000,-2.0000000000000000,0.5000000000000000,-14.7684647987370266,3136,10.0000000000000195,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-14.4076786051104406,122,0.8258862495422363,0.5071628093719482,0.2570917606353760
8,1.0000000000000000,-1.0000000000000000,0.5000000000000000,-14.1380669168156086,3136,10.0000000000000302,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-13.8130005552552113,122,0.8732080459594727,0.4394609928131104,0.2381119728088379
8,1.0000000000000000,0.0000000000000000,0.5000000000000000,-13.8229482556195045,3136,10.0000000000000409,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-13.6702446109534144,64,0.9108459949493408,0.4981820583343506,0.2312860488891602
8,1.0000000000000000,1.0000000000000000,0.5000000000000000,-13.8130005552552912,7840,9.0000000000000053,0.1682042367966333,0.7499999999999992,0.4999999999999996,1.0000000000000000,-13.7906470440871978,152,0.8832352161407471,0.5175297260284424,0.2604260444641113
8,1.0000000000000000,2.0000000000000000,0.5000000000000000,-14.2305835080862675,7840,9.0000000000000355,-0.0148980324115081,0.7500000000000001,0.5000000000000000,0.9999999999999991,-14.2305835080862533,156,0.8712308406829834,1.5035367012023926,0.2514240741729736
8,1.0000000000000000,4.0000000000000000,0.5000000000000000,-16.2358069991296787,4900,8.0000000000000515,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-15.9164941983721384,238,0.8145289421081543,1.1536660194396973,0.2660589218139648
8,1.0000000000000000,10.0000000000000000,0.5000000000000000,-25.9748479828474466,4864,7.9999999999999920,0.0000000000000000,0.0000000000000001,0.0000000000000000,0.0000000000000000,-25.8238854621658795,163,0.8589422702789307,1.0454831123352051,0.3225657939910889
8,1.0000000000000000,-10.0000000000000000,-0.5000000000000000,-20.0000000000000391,1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-19.7415114741198607,1,0.8985950946807861,0.7088482379913330,0.0016498565673828
8,1.0000000000000000,-4.0000000000000000,-0.5000000000000000,-8.9726491402200157,784,3.9999999999999956,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-8.9164941983721455,36,0.8694951534271240,0.6408030986785889,0.2415249347686768
8,1.0000000000000000,-2.0000000000000000,-0.5000000000000000,-6.7684647987370052,3136,5.9999999999999902,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-6.4076786051104291,122,0.8353219032287598,0.5160748958587646,0.2700519561767578
8,1.0000000000000000,-1.0000000000000000,-0.5000000000000000,-6.1380669168156379,3136,6.0000000000000018,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-5.8130005552552699,122,0.8563079833984375,0.5814819335937500,0.2667419910430908
8,1.0000000000000000,0.0000000000000000,-0.5000000000000000,-5.8229482556195462,3136,6.0000000000000044,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-5.6702446109534081,64,0.8697891235351562,0.4928810596466064,0.2448768615722656
8,1.0000000000000000,1.0000000000000000,-0.5000000000000000,-5.8130005552552548,7840,6.9999999999999885,-0.3878693791968477,0.7500000000000019,0.5000000000000009,1.0000000000000022,-5.8130005552552291,152,0.8459980487823486,1.1882681846618652,0.2705888748168945
8,1.0000000000000000,2.0000000000000000,-0.5000000000000000,-6.2305835080862684,7840,6.9999999999999929,0.4997335448290672,0.7499999999999984,0.4999999999999992,0.9999999999999992,-6.2256341446813392,156,0.8152301311492920,0.6016030311584473,0.2790930271148682
8,1.0000000000000000,4.0000000000000000,-0.5000000000000000,-8.2358069991296770,4900,8.0000000000000497,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-7.9164941983721331,238,1.0729629993438721,0.8080971240997314,0.0615139007568359
8,1.0000000000000000,10.0000000000000000,-0.5000000000000000,-17.9748479828473293,4864,7.9999999999999920,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-17.8238854621660039,163,0.9347488880157471,1.1682503223419189,0.2842760086059570
3,1.0000000000000000,1.0000000000000000,0.0000000000000000,-3.0135428474099784,18,3.0000000000000004,0.4999684885457437,0.7500000000000001,0.5000000000000000,1.0000000000000000,-3.0135428474099779,4,0.0493130683898926,0.0088608264923096,0.0046038627624512
4,1.0000000000000000,1.0000000000000000,0.0000000000000000,-4.5753656204474646,36,3.9999999999999996,0.0000000000000000,-0.0000000000000000,-0.0000000000000001,0.0000000000000000,-3.9099040705125638,16,0.0339698791503906,0.0022370815277100,0.0004861354827881
5,1.0000000000000000,1.0000000000000000,0.0000000000000000,-5.6523034203918128,200,4.9999999999999973,0.0288678336910579,0.7499999999999998,0.4999999999999999,1.0000000000000004,-5.6523034203918030,16,0.0576341152191162,0.0050458908081055,0.0006990432739258
6,1.0000000000000000,1.0000000000000000,0.0000000000000000,-7.1288931989682522,400,6.0000000000000027,0.0000000000000000,-0.0000000000000000,-0.0000000000000001,0.0000000000000000,-6.6441976319165699,64,0.1234781742095947,0.0143549442291260,0.1155161857604980
7,1.0000000000000000,1.0000000000000000,0.0000000000000000,-8.2622193929730017,2450,7.0000000000000018,-0.3713854394515175,0.7500000000000023,0.5000000000000011,0.9999999999999990,-8.2622193929729768,64,0.2923231124877930,0.6576619148254395,1.2352550029754639
8,1.0000000000000000,1.0000000000000000,0.0000000000000000,-9.6948332001026607,4900,7.9999999999999956,0.0000000000000000,-0.0000000000000000,0.0000000000000000,0.0000000000000000,-9.3130005552552237,251,1.1235878467559814,2.4693579673767090,0.2474911212921143
